"","ID","DistanceBiomeBoundary","ShrubCover","treeCover","PC1","PC2","Body.Mass","Graminoids_mean","Shrubs_mean","Forbs_mean","Bryophytes_mean","Lichens_mean","Litter.Clutch.size","Graminoid_sum","Forbs_sum","Shrubs_sum","Moss_sum","Lichens_sum","Body.Mass_sd","Graminoids_sd","Shrubs_sd","Forbs_sd","Bryophytes_sd","Lichens_sd","Litter.Clutch.size_sd","PC1_sd","PC2_sd","FDiv.x","FRic.x","FEve.x","FDis.x","RaoQ.x","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","NPP","x","y","FDiv.y","FRic.y","FEve.y","FDis.y","RaoQ.y","Elton.Plant_Others","body_mass","gut_type_hindgut_fermenter","gut_type_ruminant","gut_type_undifferentiated","group_size_summer_group_size_summer_family_group","group_size_summer_group_size_summer_large_group","group_size_summer_group_size_summer_small_group","group_size_summer_group_size_summer_solitary","group_size_winter_group_size_winter_family_group","group_size_winter_group_size_winter_large_group","group_size_winter_group_size_winter_small_group","group_size_winter_group_size_winter_solitary","Litter_clutch_size","Population_dynamics_cyclic","Population_dynamics_cyclic_noncyclic","Population_dynamics_noncyclic","Habitat_type_limnic","Habitat_type_terrestrial","Belowground_feeding_Belowground_feeding_burrowing","Belowground_feeding_Belowground_feeding_grubbing","Belowground_feeding_Belowground_feeding_none","Mobility_immobile","Mobility_mobile","Diet_type_facultative_generalist","Diet_type_facultative_specialist","Diet_type_obligatory_generalist","Diet_type_obligatory_specialist","diet_item_forb","diet_item_graminoid","diet_item_shrub","diet_item_moss","diet_item_lichen","wintering_strategy_active_above_snow","wintering_strategy_active_aboveground","wintering_strategy_active_below_snow","wintering_strategy_active_belowground","wintering_strategy_hibernating","wintering_strategy_not_present","Use_of_vegetation_canopy","Use_of_vegetation_ground_vegetation","Use_of_vegetation_understory"
"1066",1066,1e+05,16.2223281860352,40.6582870483398,-0.682998089037487,0.183980152330277,13831.3564285714,2.21428571428571,1.42857142857143,1.82142857142857,0.821428571428571,0.392857142857143,6.0075,9.50079365079365,7.82301587301587,5.91984126984127,3.50119047619048,1.25515873015873,39849.1041317972,0.994694922786876,1.1031460542155,0.944911182523068,0.944911182523068,0.785954749158543,2.52547410290512,2.42896468430159,1.57279245391966,0.777163190131589,0.217045832475872,0.992295486763497,0.308482770703036,0.0967157368348098,-24.9920238005057,64.1062933629001,20.0506659107005,8625.71955479231,132.114269562394,-176.515362705982,308.629632268377,54.1142695623945,-50.4597352537828,85.0079761994943,-132.515362705982,901.456720595787,108.467711453277,45.5233389054767,24,296.936396348306,156.57001671643,264.941357889805,218.0556274522,359.809430950222,1365471.73058744,3640866.37282567,0.777163190131589,0.217045832475872,0.992295486763497,0.308482770703036,0.0967157368348098,73.7037037037037,7657.68740740741,0.592592592592593,0.0740740740740741,0.333333333333333,0.037037037037037,0.259259259259259,0.222222222222222,0.481481481481481,0.148148148148148,0.481481481481481,0.037037037037037,0.333333333333333,6.14703703703704,0.222222222222222,0.148148148148148,0.62962962962963,0.333333333333333,0.666666666666667,0.296296296296296,0.148148148148148,0.555555555555556,0.518518518518518,0.481481481481481,0.740740740740741,0.0740740740740741,0.148148148148148,0.037037037037037,2.77777777777778,3.22222222222222,2.48148148148148,1.85185185185185,1.40740740740741,0.222222222222222,0.0740740740740741,0.296296296296296,0,0,0.407407407407407,0.0740740740740741,0.925925925925926,0
"1067",1067,1e+05,6.28264188766479,56.1158256530762,-0.903886772393053,0.273510289845654,15486.5252,2.24,1.44,1.84,0.64,0.4,5.818,8.73690476190476,7.19801587301587,5.40595238095238,2.51507936507937,1.14404761904762,41950.0903907012,1.01159939369957,1.15758369027902,0.94339811320566,0.757187779440036,0.816496580927726,2.59189763172339,2.47803369334337,1.61963451668531,0.801423237400009,0.214069734935664,0.990834464072826,0.306769253496363,0.0961996271310731,-8.68089589205833,60.3191041079417,20,8345.63041277978,141.319104107942,-157,298.319104107942,71.3191041079417,-35.3617917841167,97.3191041079417,-113,846.883408450243,117.680895892058,37.7758848994888,32.9050109925695,305.266802776686,127.978569927166,259.585906884628,194.957139854332,373.920151998048,1465471.73058744,3640866.37282567,0.801423237400009,0.214069734935664,0.990834464072826,0.306769253496363,0.0961996271310731,70.8333333333333,8610.11291666667,0.541666666666667,0.0833333333333333,0.375,0,0.291666666666667,0.25,0.458333333333333,0.125,0.541666666666667,0.0416666666666667,0.291666666666667,5.96708333333333,0.166666666666667,0.125,0.708333333333333,0.375,0.625,0.25,0.166666666666667,0.583333333333333,0.458333333333333,0.541666666666667,0.708333333333333,0.0833333333333333,0.166666666666667,0.0416666666666667,2.79166666666667,3.25,2.5,1.66666666666667,1.41666666666667,0.25,0.0833333333333333,0.208333333333333,0,0,0.458333333333333,0.0833333333333333,0.916666666666667,0
"1068",1068,-1e+05,8.88653659820557,58.9509162902832,-0.933022607945694,0.0754422934094142,11886.568,2.24,1.36,1.84,0.76,0.32,6.1984,8.77857142857143,7.21190476190476,5.16587301587302,2.9218253968254,0.921825396825397,39050.7090330408,1.01159939369957,1.113552872566,0.94339811320566,0.879393730551528,0.748331477354788,2.36679755506606,2.44108741480132,1.41034605023376,0.794942768966356,0.215657752183884,0.99027451563907,0.306398334197189,0.0955572109574395,-17.6660928185622,61.9581057346091,20,8341.32745949428,127.268583668752,-172.275352904507,299.543936573259,64.3339071814378,-91.7314163312481,88.268583668752,-122.275352904507,804.882891446138,116.888697606187,31.8886976061874,41.5020423078679,322.447572646673,107.275352904507,281.903636073414,125.340676417193,303.099757860482,1565471.73058744,3640866.37282567,0.794942768966356,0.215657752183884,0.99027451563907,0.306398334197189,0.0955572109574395,69.5833333333333,4860.1575,0.583333333333333,0.0416666666666667,0.375,0.0416666666666667,0.25,0.25,0.458333333333333,0.166666666666667,0.5,0.0416666666666667,0.291666666666667,6.36333333333333,0.166666666666667,0.125,0.708333333333333,0.375,0.625,0.291666666666667,0.166666666666667,0.541666666666667,0.5,0.5,0.708333333333333,0.0833333333333333,0.166666666666667,0.0416666666666667,2.79166666666667,3.25,2.41666666666667,1.79166666666667,1.33333333333333,0.25,0.0833333333333333,0.208333333333333,0,0,0.458333333333333,0.0833333333333333,0.916666666666667,0
"1069",1069,NA,NA,NA,-1.09980433332658,0.0661604158567128,12904.997826087,2.34782608695652,1.34782608695652,1.8695652173913,0.782608695652174,0.347826086956522,6.21565217391304,8.49285714285714,6.42619047619048,4.38015873015873,2.77896825396825,0.921825396825397,40620.608325701,0.934621734479391,1.15241626208012,0.967863055024125,0.902346523798844,0.77510677576318,2.42951515194242,2.47370378604422,1.46515288430581,0.822699492848636,0.215657752183884,0.990147935095054,0.303313918226863,0.0940547183495132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1665471.73058744,3640866.37282567,0.822699492848636,0.215657752183884,0.990147935095054,0.303313918226863,0.0940547183495132,71.8181818181818,5286.115,0.545454545454545,0.0454545454545455,0.409090909090909,0,0.272727272727273,0.272727272727273,0.454545454545455,0.136363636363636,0.545454545454545,0,0.318181818181818,6.39636363636364,0.181818181818182,0.136363636363636,0.681818181818182,0.409090909090909,0.590909090909091,0.272727272727273,0.181818181818182,0.545454545454545,0.454545454545455,0.545454545454545,0.727272727272727,0.0909090909090909,0.136363636363636,0.0454545454545455,2.81818181818182,3.36363636363636,2.40909090909091,1.81818181818182,1.36363636363636,0.227272727272727,0.0454545454545455,0.227272727272727,0,0,0.5,0.0454545454545455,0.954545454545455,0
"1163",1163,-1e+05,23.2583904266357,21.8505802154541,-1.03345619945553,0.144172774495786,11533.6826923077,2.26923076923077,1.38461538461538,1.84615384615385,0.653846153846154,0.346153846153846,6.31769230769231,9.78174603174603,7.42619047619048,5.46904761904762,2.29007936507936,1.03293650793651,38302.9374642676,1.00230503571287,1.06120396067573,0.967152839723182,0.845804123532521,0.745241313525099,2.45496608154542,2.46999149664518,1.36671998749833,0.861660422716167,0.208885168677618,0.99133495737734,0.302056310793151,0.0928496054354023,-9.86652941143477,73.2524893508562,24,8122.57167136046,148.15220800559,-151.459367457763,299.611575463353,30.413563173131,9.89971865473387,97.15220800559,-107.459367457763,712.269840545957,78.089680338141,36.6221764704783,24.3590861124969,214.586522629954,113.352770696122,190.315295862073,208.950259093134,260.67208530391,1065471.73058744,3540866.37282567,0.861660422716167,0.208885168677618,0.99133495737734,0.302056310793151,0.0928496054354023,72.8,4774.2132,0.56,0.04,0.4,0.04,0.28,0.24,0.44,0.16,0.52,0.04,0.28,6.4808,0.16,0.16,0.68,0.4,0.6,0.24,0.16,0.6,0.48,0.52,0.76,0.12,0.12,0,2.8,3.28,2.44,1.68,1.36,0.2,0.08,0.24,0,0,0.48,0.08,0.92,0
"1164",1164,1e+05,13.2416076660156,32.2799034118652,-1.05977049712177,0.0916138660562602,11463.0284615385,2.15384615384615,1.30769230769231,1.80769230769231,0.730769230769231,0.346153846153846,6.40384615384615,9.50674603174603,7.30119047619048,5.14404761904762,3.01507936507937,1.03293650793651,38322.6612378859,1.00766294731156,1.12318229221194,1.0205579167977,0.87442288660315,0.745241313525099,2.47875465009843,2.49702182766217,1.3732327857627,0.822376968159505,0.212681654643676,0.991483679650563,0.308411364035066,0.0970431741823758,-6.21763775647203,79.6220065014828,23,9443.5635596643,168.361352942496,-175.550118175173,343.911471117669,-95.1422514184253,27.4043687450108,112.782362243528,-124.550118175173,690.800914110499,78.1745604873616,32.8420186020649,26.4475074807164,212.868578248344,109.437588390459,180.059656358537,210.04307726911,277.56777504132,1165471.73058744,3540866.37282567,0.822376968159505,0.212681654643676,0.991483679650563,0.308411364035066,0.0970431741823758,71.2,4700.7328,0.56,0.04,0.4,0.04,0.24,0.28,0.44,0.16,0.52,0.04,0.28,6.5704,0.16,0.16,0.68,0.4,0.6,0.24,0.2,0.56,0.48,0.52,0.76,0.08,0.12,0.04,2.76,3.16,2.36,1.76,1.36,0.2,0.08,0.24,0,0,0.48,0.08,0.92,0
"1165",1165,-1e+05,3.06252980232239,5.4708137512207,-0.937602542824114,0.0440091870178246,11041.62,2.14814814814815,1.37037037037037,1.81481481481481,0.703703703703704,0.333333333333333,6.30925925925926,9.79246031746032,7.58690476190476,5.57261904761905,3.01507936507937,1.03293650793651,37642.2041387704,0.988538303359044,1.14851570258674,1.00142348826508,0.868899162725891,0.733799385705343,2.47981222292509,2.52948236232193,1.3690968855799,0.788205146558086,0.214069734935664,0.991556818691522,0.310506760557106,0.0980624254702149,-113.374948332837,69.9720434891241,20.493010872281,9353.45488303176,57.0901060285679,-275.569321265348,332.659427293916,-12.3940211638482,-167.494997682737,6.35437023826848,-227.583299520786,1075.23552912165,139.486112106189,62.8748579712103,24.0210558481005,356.882116287126,199.055254544966,342.916313087309,230.881935563873,13.3683705131238,1265471.73058744,3540866.37282567,0.788205146558086,0.214069734935664,0.991556818691522,0.310506760557106,0.0980624254702149,71.5384615384615,4523.20461538462,0.576923076923077,0.0384615384615385,0.384615384615385,0.0384615384615385,0.230769230769231,0.269230769230769,0.461538461538462,0.153846153846154,0.5,0.0384615384615385,0.307692307692308,6.46576923076923,0.192307692307692,0.153846153846154,0.653846153846154,0.384615384615385,0.615384615384615,0.269230769230769,0.192307692307692,0.538461538461539,0.5,0.5,0.730769230769231,0.0769230769230769,0.153846153846154,0.0384615384615385,2.76923076923077,3.15384615384615,2.42307692307692,1.73076923076923,1.34615384615385,0.192307692307692,0.0769230769230769,0.269230769230769,0,0,0.461538461538462,0.0769230769230769,0.923076923076923,0
"1166",1166,-1e+05,1.07866740226746,94.8277435302734,-0.802813313942002,0.0951711718307179,11431.0830769231,2.15384615384615,1.42307692307692,1.88461538461538,0.730769230769231,0.346153846153846,6.16730769230769,8.79246031746032,7.58690476190476,5.57261904761905,3.01507936507937,1.03293650793651,38332.1501814179,1.00766294731156,1.13747358380147,0.951921134419152,0.87442288660315,0.745241313525099,2.41446235454986,2.4787196285619,1.36963592467988,0.786459268675601,0.214069734935664,0.991613123835649,0.309163786817544,0.0971694410437622,-16.0705049607211,70,21,9297.79819295671,149.579334858592,-182.070504960721,331.649839819313,68.7131777948,-41.4206651414084,100.330944338255,-133.070504960721,739.891810824879,92.7516094796638,34.4014492989765,30,255.987142566575,115.401449298976,229.636982385887,166.700320361375,424.200516435475,1365471.73058744,3540866.37282567,0.786459268675601,0.214069734935664,0.991613123835649,0.309163786817544,0.0971694410437622,72,4667.5096,0.6,0.04,0.36,0.04,0.24,0.24,0.48,0.16,0.48,0.04,0.32,6.3244,0.2,0.16,0.64,0.36,0.64,0.28,0.16,0.56,0.52,0.48,0.72,0.08,0.16,0.04,2.84,3.16,2.48,1.76,1.36,0.2,0.08,0.28,0,0,0.44,0.08,0.92,0
"1167",1167,1e+05,23.7696342468262,31.2583770751953,-0.722737700228665,0.0331736122958665,11010.2955555556,2.18518518518519,1.40740740740741,1.85185185185185,0.814814814814815,0.333333333333333,6.19296296296296,9.16746031746032,7.71190476190476,5.69761904761905,3.39007936507937,1.03293650793651,37651.3055546667,1.00142348826508,1.11835247159035,0.948833441803618,0.962250448649376,0.733799385705343,2.3713251972016,2.46594163533911,1.38113442392774,0.772197709232497,0.217045832475872,0.991611239890542,0.308577287544018,0.0967362957986319,-45.8814286216982,63,20,8814.52887957378,109.385569667175,-203.881428621698,313.266998288873,37.1185713783018,-123.222559897369,65.3855696671751,-155.881428621698,849.26543182838,111.236152095267,36.3210046583633,36,315.816702675909,120.723018870962,293.772840083562,161.476147199395,253.812701826945,1465471.73058744,3540866.37282567,0.772197709232497,0.217045832475872,0.991611239890542,0.308577287544018,0.0967362957986319,72.6923076923077,4490.67538461539,0.615384615384615,0.0384615384615385,0.346153846153846,0.0384615384615385,0.230769230769231,0.230769230769231,0.5,0.153846153846154,0.461538461538462,0.0384615384615385,0.346153846153846,6.345,0.230769230769231,0.153846153846154,0.615384615384615,0.346153846153846,0.653846153846154,0.307692307692308,0.153846153846154,0.538461538461539,0.538461538461539,0.461538461538462,0.730769230769231,0.0769230769230769,0.153846153846154,0.0384615384615385,2.80769230769231,3.19230769230769,2.46153846153846,1.84615384615385,1.34615384615385,0.192307692307692,0.0769230769230769,0.307692307692308,0,0,0.423076923076923,0.0769230769230769,0.923076923076923,0
"1168",1168,-1e+05,6.84943914413452,14.8214302062988,-1.09980433332658,0.0661604158567128,12904.997826087,2.34782608695652,1.34782608695652,1.8695652173913,0.782608695652174,0.347826086956522,6.21565217391304,8.49285714285714,6.42619047619048,4.38015873015873,2.77896825396825,0.921825396825397,40620.608325701,0.934621734479391,1.15241626208012,0.967863055024125,0.902346523798844,0.77510677576318,2.42951515194242,2.47370378604422,1.46515288430581,0.822699492848636,0.215657752183884,0.990147935095054,0.303313918226863,0.0940547183495132,-8.84892654899541,62,20,8489.32558332237,137.179661454754,-165.268962006254,302.448623461008,73.8079463705155,-84.8489265489954,98.1510734510046,-115.848926548995,752.412695262719,109,25,45.5799645427418,303.371715084238,88.4200354572582,276.772018172226,93.4200354572582,323.912745320096,1565471.73058744,3540866.37282567,0.822699492848636,0.215657752183884,0.990147935095054,0.303313918226863,0.0940547183495132,71.8181818181818,5286.115,0.545454545454545,0.0454545454545455,0.409090909090909,0,0.272727272727273,0.272727272727273,0.454545454545455,0.136363636363636,0.545454545454545,0,0.318181818181818,6.39636363636364,0.181818181818182,0.136363636363636,0.681818181818182,0.409090909090909,0.590909090909091,0.272727272727273,0.181818181818182,0.545454545454545,0.454545454545455,0.545454545454545,0.727272727272727,0.0909090909090909,0.136363636363636,0.0454545454545455,2.81818181818182,3.36363636363636,2.40909090909091,1.81818181818182,1.36363636363636,0.227272727272727,0.0454545454545455,0.227272727272727,0,0,0.5,0.0454545454545455,0.954545454545455,0
"1169",1169,NA,NA,NA,-1.21157854194679,0.140929659105212,13488.415,2.31818181818182,1.36363636363636,1.90909090909091,0.681818181818182,0.363636363636364,6.18636363636364,8.11785714285714,6.30119047619048,4.25515873015873,2.40396825396825,0.921825396825397,41477.7702961242,0.945483682534709,1.176979772673,0.971454035826165,0.779887881829887,0.789542033951723,2.48252856014751,2.47175406741424,1.4540263135462,0.836974003665361,0.212681654643676,0.989945389525796,0.301301316644028,0.0934280477527957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1665471.73058744,3540866.37282567,0.836974003665361,0.212681654643676,0.989945389525796,0.301301316644028,0.0934280477527957,70.9523809523809,5534.51,0.523809523809524,0.0476190476190476,0.428571428571429,0,0.285714285714286,0.285714285714286,0.428571428571429,0.142857142857143,0.571428571428571,0,0.285714285714286,6.37428571428571,0.142857142857143,0.142857142857143,0.714285714285714,0.428571428571429,0.571428571428571,0.238095238095238,0.19047619047619,0.571428571428571,0.428571428571429,0.571428571428571,0.714285714285714,0.0952380952380952,0.142857142857143,0.0476190476190476,2.85714285714286,3.33333333333333,2.42857142857143,1.71428571428571,1.38095238095238,0.238095238095238,0.0476190476190476,0.19047619047619,0,0,0.523809523809524,0.0476190476190476,0.952380952380952,0
"1179",1179,-640312.4375,10.4708118438721,51.4364433288574,-0.553786628747844,0.133333894004597,11692.5292307692,1.88461538461538,1.34615384615385,1.69230769230769,0.538461538461538,0.384615384615385,6.20884615384615,8.88769841269841,7.64761904761905,5.87936507936508,2.18015873015873,1.40515873015873,38329.4310652655,1.10731831293167,1.12932927677654,0.928190961784514,0.760566590418971,0.897860705317838,2.66116715284565,2.46110456685934,1.714639638903,0.839079266952731,0.212495129226163,0.993672797511816,0.302475923276149,0.0937850570061147,0.562077061771973,85.4629925647983,20,11133.2905093438,190.562077061772,-224.437922938228,415,105.647504902018,-134.437922938228,136.377564724552,-151.81548766278,740.716403165806,116,24,46,314.81548766278,87.437922938228,293.81548766278,98.437922938228,636.794281981441,2665471.73058744,3540866.37282567,0.839079266952731,0.212495129226163,0.993672797511816,0.302475923276149,0.0937850570061147,69.2,4939.4136,0.6,0.08,0.32,0.12,0.12,0.24,0.52,0.16,0.4,0.04,0.4,6.3676,0.12,0.2,0.68,0.32,0.68,0.2,0.16,0.64,0.56,0.44,0.8,0.04,0.16,0,2.64,2.88,2.4,1.56,1.4,0.32,0.08,0.24,0,0,0.36,0.08,0.88,0.04
"1180",1180,-583095.1875,5.14921903610229,81.5526428222656,-0.890005789387596,-0.0578583780844441,9017.79625,1.91666666666667,1.29166666666667,1.5,0.333333333333333,0.291666666666667,6.39708333333333,8.96547619047619,6.61428571428571,5.87380952380952,1.30238095238095,1.24404761904762,36667.070022728,1.13890361720181,1.16017864691332,1.0215078369105,0.56465970257328,0.750603621828092,2.64562884637162,2.53560313676639,1.55799631306144,0.773258544389294,0.182558408955293,0.992432280324689,0.30012359949945,0.0921981065914051,3.51586466575251,79,19,11022.6497509503,190.515864665752,-213.007855355148,403.523720020901,107.039584686653,-130.484135334247,138.167877413523,-146.484135334247,774.98050309368,110.544354020108,28.4762799790993,41,313.423916648387,98.4160612932387,296.852756585685,112.428839937298,718.512049525597,2765471.73058744,3540866.37282567,0.773258544389294,0.182558408955293,0.992432280324689,0.30012359949945,0.0921981065914051,63.4782608695652,1561.16043478261,0.565217391304348,0.0434782608695652,0.391304347826087,0.0869565217391304,0.0869565217391304,0.304347826086957,0.521739130434783,0.130434782608696,0.478260869565217,0.0434782608695652,0.347826086956522,6.57782608695652,0.0869565217391304,0.173913043478261,0.739130434782609,0.391304347826087,0.608695652173913,0.173913043478261,0.173913043478261,0.652173913043478,0.521739130434783,0.478260869565217,0.782608695652174,0.0869565217391304,0.130434782608696,0,2.43478260869565,2.91304347826087,2.34782608695652,1.34782608695652,1.30434782608696,0.304347826086957,0.0869565217391304,0.173913043478261,0,0,0.434782608695652,0.0869565217391304,0.869565217391304,0.0434782608695652
"1239",1239,-1e+05,23.2570095062256,7.09986925125122,-1.05358661241803,0.350940602094064,16262.6178947368,2.21052631578947,1.57894736842105,1.89473684210526,0.894736842105263,0.421052631578947,6.02315789473684,6.31547619047619,5.29166666666667,4.22380952380952,2.21547619047619,0.953571428571429,44417.7649850642,0.917662935482247,1.1697953037312,0.875261030404661,0.936585811581694,0.837707816583391,2.6431337726931,2.37116752229513,1.59392506695011,0.849976866586216,0.217070109758391,0.988895720415218,0.304890052949148,0.0943873896393497,26.6865164138077,60,26,5799.80811395398,141.877210584302,-82.7162475344494,224.593458118751,78.0930582950563,-24.5041777566867,103.686516413808,-42.525553363955,545.411642890174,71.9491404872488,26.1906941704944,35.8093058295056,210.949140487249,85.7627766819775,191.851751826969,102.521222998732,512.722826152523,-1334528.26941256,3440866.37282567,0.849976866586216,0.217070109758391,0.988895720415218,0.304890052949148,0.0943873896393497,77.7777777777778,7137.18444444444,0.555555555555556,0.0555555555555556,0.388888888888889,0,0.333333333333333,0.277777777777778,0.388888888888889,0.166666666666667,0.555555555555556,0.0555555555555556,0.222222222222222,6.23333333333333,0.222222222222222,0.166666666666667,0.611111111111111,0.5,0.5,0.277777777777778,0.166666666666667,0.555555555555556,0.444444444444444,0.555555555555556,0.777777777777778,0.0555555555555556,0.166666666666667,0,2.83333333333333,3.22222222222222,2.66666666666667,1.94444444444444,1.44444444444444,0.277777777777778,0,0.277777777777778,0,0,0.444444444444444,0,0.944444444444444,0.0555555555555556
"1264",1264,-1e+05,10.4792547225952,37.5571670532227,-0.795069139309431,0.243137259081301,14362.3318518519,2.22222222222222,1.37037037037037,1.81481481481481,0.777777777777778,0.407407407407407,6.14296296296296,9.71507936507937,7.53730158730159,5.49126984126984,3.00119047619048,1.25515873015873,40507.6046846877,1.01273936708367,1.07946383229924,0.962250448649376,0.933699561847853,0.797074422703197,2.60756121664967,2.41145410916864,1.57019073736352,0.839218408215816,0.209775235457379,0.992106845681499,0.30650831941934,0.0955656431862387,-23.2840381051069,84,22,10401.9597795847,168.131503077907,-208.456297466564,376.587800544471,67.2025082929094,-48.456297466564,108.543702533436,-154.385292251562,646.875697036901,77.8277406385429,30.8987458535453,24.1722593614571,204.726486492088,107.625232345634,173.726486492088,171.726486492088,250.848754339933,1165471.73058744,3440866.37282567,0.839218408215816,0.209775235457379,0.992106845681499,0.30650831941934,0.0955656431862387,74.6153846153846,7971.63615384615,0.576923076923077,0.0769230769230769,0.346153846153846,0.0384615384615385,0.269230769230769,0.230769230769231,0.461538461538462,0.153846153846154,0.5,0.0384615384615385,0.307692307692308,6.29307692307692,0.192307692307692,0.153846153846154,0.653846153846154,0.346153846153846,0.653846153846154,0.269230769230769,0.153846153846154,0.576923076923077,0.5,0.5,0.769230769230769,0.0769230769230769,0.115384615384615,0.0384615384615385,2.76923076923077,3.23076923076923,2.42307692307692,1.80769230769231,1.42307692307692,0.230769230769231,0.0769230769230769,0.269230769230769,0,0,0.423076923076923,0.0769230769230769,0.923076923076923,0
"1265",1265,1e+05,19.5942859649658,18.0432910919189,-0.855572871426178,-0.013946960218893,10649.77,2.17857142857143,1.35714285714286,1.78571428571429,0.785714285714286,0.321428571428571,6.32892857142857,10.1674603174603,7.71190476190476,5.69761904761905,3.39007936507937,1.03293650793651,36996.6990211471,0.983326607456148,1.12921754995761,0.994694922786876,0.956736074026644,0.722832465019919,2.43568127101398,2.51986426734633,1.37806121291536,0.773260040967973,0.217045832475872,0.991622282854712,0.310361068365842,0.097804986722564,-54.5894776222316,78.8462352844013,21,10238.7386480292,130.373506444225,-237.001907853058,367.375414297284,34.4902552262811,-83.3025967141488,74.3735064442254,-183.679150600113,733.460936166024,94.2918883204024,36.6673026176861,28.037015933543,247.097314542892,118.202215342521,230.484576822602,157.41816394278,202.373147481345,1265471.73058744,3440866.37282567,0.773260040967973,0.217045832475872,0.991622282854712,0.310361068365842,0.097804986722564,72.2222222222222,4358.26444444444,0.592592592592593,0.037037037037037,0.37037037037037,0.037037037037037,0.222222222222222,0.259259259259259,0.481481481481481,0.148148148148148,0.481481481481481,0.037037037037037,0.333333333333333,6.48037037037037,0.222222222222222,0.148148148148148,0.62962962962963,0.37037037037037,0.62962962962963,0.296296296296296,0.185185185185185,0.518518518518518,0.518518518518518,0.481481481481481,0.740740740740741,0.0740740740740741,0.148148148148148,0.037037037037037,2.74074074074074,3.18518518518519,2.40740740740741,1.81481481481481,1.33333333333333,0.185185185185185,0.0740740740740741,0.296296296296296,0,0,0.444444444444444,0.0740740740740741,0.925925925925926,0
"1266",1266,1e+05,11.1084337234497,42.7346839904785,-0.722737700228665,0.0331736122958665,11010.2955555556,2.18518518518519,1.40740740740741,1.85185185185185,0.814814814814815,0.333333333333333,6.19296296296296,9.16746031746032,7.71190476190476,5.69761904761905,3.39007936507937,1.03293650793651,37651.3055546667,1.00142348826508,1.11835247159035,0.948833441803618,0.962250448649376,0.733799385705343,2.3713251972016,2.46594163533911,1.38113442392774,0.772197709232497,0.217045832475872,0.991611239890542,0.308577287544018,0.0967362957986319,-42.3587263303513,72,20.3478781254055,9629.09911662301,127.647213623895,-215.0049082507,342.652121874594,45.6412736696487,-124.0049082507,77.6412736696487,-164.0049082507,708.126785025063,92.3478781254055,29.3538180796517,36.6293937611564,257.695756250811,97.7184843642491,245.341938171159,131.718484364249,292.063886021652,1365471.73058744,3440866.37282567,0.772197709232497,0.217045832475872,0.991611239890542,0.308577287544018,0.0967362957986319,72.6923076923077,4490.67538461539,0.615384615384615,0.0384615384615385,0.346153846153846,0.0384615384615385,0.230769230769231,0.230769230769231,0.5,0.153846153846154,0.461538461538462,0.0384615384615385,0.346153846153846,6.345,0.230769230769231,0.153846153846154,0.615384615384615,0.346153846153846,0.653846153846154,0.307692307692308,0.153846153846154,0.538461538461539,0.538461538461539,0.461538461538462,0.730769230769231,0.0769230769230769,0.153846153846154,0.0384615384615385,2.80769230769231,3.19230769230769,2.46153846153846,1.84615384615385,1.34615384615385,0.192307692307692,0.0769230769230769,0.307692307692308,0,0,0.423076923076923,0.0769230769230769,0.923076923076923,0
"1267",1267,-1e+05,5.84983491897583,8.63935470581055,-1.09980433332658,0.0661604158567128,12904.997826087,2.34782608695652,1.34782608695652,1.8695652173913,0.782608695652174,0.347826086956522,6.21565217391304,8.49285714285714,6.42619047619048,4.38015873015873,2.77896825396825,0.921825396825397,40620.608325701,0.934621734479391,1.15241626208012,0.967863055024125,0.902346523798844,0.77510677576318,2.42951515194242,2.47370378604422,1.46515288430581,0.822699492848636,0.215657752183884,0.990147935095054,0.303313918226863,0.0940547183495132,-18.6985329083677,66.063588186221,20,9117.92632941641,140.151761451312,-183.762121094589,323.9138825459,67.1517614513116,-97.8482385486884,95.3014670916323,-133.762121094589,675.315017658107,93.9241192743442,22.7744136340235,44,262.071769103674,78.6985329083677,243.008180917453,111.835946009254,324.365263931392,1465471.73058744,3440866.37282567,0.822699492848636,0.215657752183884,0.990147935095054,0.303313918226863,0.0940547183495132,71.8181818181818,5286.115,0.545454545454545,0.0454545454545455,0.409090909090909,0,0.272727272727273,0.272727272727273,0.454545454545455,0.136363636363636,0.545454545454545,0,0.318181818181818,6.39636363636364,0.181818181818182,0.136363636363636,0.681818181818182,0.409090909090909,0.590909090909091,0.272727272727273,0.181818181818182,0.545454545454545,0.454545454545455,0.545454545454545,0.727272727272727,0.0909090909090909,0.136363636363636,0.0454545454545455,2.81818181818182,3.36363636363636,2.40909090909091,1.81818181818182,1.36363636363636,0.227272727272727,0.0454545454545455,0.227272727272727,0,0,0.5,0.0454545454545455,0.954545454545455,0
